Step,Polarization,Revenue,Churn_Rate,Avg_Frustration,Active_Users,Run,Bridge
64,0.9687121111622482,56.800000000000004,0.29,1.7887323943661972,142,12,False
65,0.9701917274708893,56.800000000000004,0.29,1.8591549295774648,142,12,False
66,0.970808691214505,56.800000000000004,0.29,1.943661971830986,142,12,False
67,0.9686648202808585,56.800000000000004,0.29,2.0140845070422535,142,12,False
68,0.9702171889487943,56.800000000000004,0.29,2.0774647887323945,142,12,False
69,0.9666444868234834,56.400000000000006,0.295,1.9787234042553192,141,12,False
70,0.9645389336100573,56.400000000000006,0.295,1.8865248226950355,141,12,False
71,0.9636416499049264,56.400000000000006,0.295,1.8085106382978724,141,12,False
72,0.965125437066912,56.0,0.3,1.6285714285714286,140,12,False
73,0.962659212177306,56.0,0.3,1.6571428571428573,140,12,False
74,0.9620501640654364,56.0,0.3,1.7857142857142858,140,12,False
75,0.9582018591921685,56.0,0.3,1.8785714285714286,140,12,False
76,0.9574131157945276,56.0,0.3,1.8642857142857143,140,12,False
77,0.9555546410296918,55.6,0.305,1.6978417266187051,139,12,False
78,0.9564686959796681,55.6,0.305,1.7697841726618706,139,12,False
79,0.9504158417614625,55.2,0.31,1.6884057971014492,138,12,False
80,0.9553934618539296,55.2,0.31,1.7971014492753623,138,12,False
81,0.9598801369192004,55.2,0.31,1.8478260869565217,138,12,False
82,0.9609617655773218,54.800000000000004,0.315,1.7956204379562044,137,12,False
83,0.9566256331707131,54.400000000000006,0.32,1.8529411764705883,136,12,False
84,0.9545124114486472,53.6,0.33,1.5522388059701493,134,12,False
85,0.9511873739693139,53.6,0.33,1.507462686567164,134,12,False
86,0.9535255436917796,53.6,0.33,1.507462686567164,134,12,False
87,0.944898874777233,53.6,0.33,1.544776119402985,134,12,False
88,0.9426798060459689,53.2,0.335,1.518796992481203,133,12,False
89,0.9523773071896376,53.2,0.335,1.556390977443609,133,12,False
90,0.9528877397684693,52.800000000000004,0.34,1.4772727272727273,132,12,False
91,0.9555446985454253,52.800000000000004,0.34,1.553030303030303,132,12,False
92,0.9528829914903079,52.800000000000004,0.34,1.5909090909090908,132,12,False
93,0.9552325068893104,52.800000000000004,0.34,1.4924242424242424,132,12,False
94,0.9575148220154531,52.800000000000004,0.34,1.5075757575757576,132,12,False
95,0.9574662273862166,52.800000000000004,0.34,1.4621212121212122,132,12,False
96,0.9556036738255781,52.800000000000004,0.34,1.4848484848484849,132,12,False
97,0.9569178982706156,52.800000000000004,0.34,1.5303030303030303,132,12,False
98,0.9546153065107782,52.400000000000006,0.345,1.3740458015267176,131,12,False
99,0.9526709521177927,52.400000000000006,0.345,1.251908396946565,131,12,False
100,0.9507252561771219,52.0,0.35,1.1,130,12,False
101,0.9496402737251942,52.0,0.35,1.0461538461538462,130,12,False
102,0.9503444084676869,52.0,0.35,1.0923076923076922,130,12,False
103,0.9498442024395227,52.0,0.35,1.0615384615384615,130,12,False
104,0.9479175460816808,52.0,0.35,1.0846153846153845,130,12,False
105,0.949418382272896,52.0,0.35,1.0846153846153845,130,12,False
106,0.9497048254310541,52.0,0.35,1.0461538461538462,130,12,False
107,0.9475815473069509,52.0,0.35,1.0307692307692307,130,12,False
108,0.94031731872783,52.0,0.35,1.0307692307692307,130,12,False
109,0.9438763458954593,52.0,0.35,1.0,130,12,False
110,0.9475413557145772,52.0,0.35,1.0461538461538462,130,12,False
111,0.948296693669185,52.0,0.35,1.0461538461538462,130,12,False
112,0.9500350624903553,52.0,0.35,1.0846153846153845,130,12,False
113,0.9497425449664375,52.0,0.35,1.0692307692307692,130,12,False
114,0.9416969240598285,52.0,0.35,1.0538461538461539,130,12,False
115,0.9319541212657992,52.0,0.35,1.123076923076923,130,12,False
116,0.9365805294693708,52.0,0.35,1.0692307692307692,130,12,False
117,0.9349374199045969,52.0,0.35,1.1153846153846154,130,12,False
118,0.9326190235287479,52.0,0.35,1.1,130,12,False
119,0.9278148515550227,52.0,0.35,1.0307692307692307,130,12,False
120,0.9251478248681709,52.0,0.35,1.0923076923076922,130,12,False
121,0.9219367656487719,52.0,0.35,1.1384615384615384,130,12,False
122,0.9258986456718475,52.0,0.35,1.123076923076923,130,12,False
123,0.9136834786639814,52.0,0.35,1.1153846153846154,130,12,False
124,0.9085404985076486,52.0,0.35,1.1692307692307693,130,12,False
125,0.888547020565191,52.0,0.35,1.1076923076923078,130,12,False
126,0.9031736865101224,52.0,0.35,1.176923076923077,130,12,False
127,0.9060757107383168,52.0,0.35,1.146153846153846,130,12,False
128,0.9051320847475094,52.0,0.35,1.176923076923077,130,12,False
129,0.9178002059788661,52.0,0.35,1.1307692307692307,130,12,False
130,0.9164579135194578,52.0,0.35,1.1538461538461537,130,12,False
131,0.9267093894235439,52.0,0.35,1.2,130,12,False
132,0.9336328740892867,52.0,0.35,1.2153846153846153,130,12,False
133,0.9281533545610593,52.0,0.35,1.2153846153846153,130,12,False
134,0.9278266280433805,52.0,0.35,1.2230769230769232,130,12,False
135,0.9281333885047682,52.0,0.35,1.2153846153846153,130,12,False
136,0.9266942943156665,52.0,0.35,1.176923076923077,130,12,False
137,0.927156837407289,52.0,0.35,1.123076923076923,130,12,False
138,0.9298916007895628,52.0,0.35,1.1538461538461537,130,12,False
139,0.9333377912223532,52.0,0.35,1.2384615384615385,130,12,False
140,0.9362185796465369,52.0,0.35,1.2769230769230768,130,12,False
141,0.941357797363063,52.0,0.35,1.3384615384615384,130,12,False
142,0.940545293643258,52.0,0.35,1.3153846153846154,130,12,False
143,0.94248418755008,52.0,0.35,1.323076923076923,130,12,False
144,0.9463307122473801,51.6,0.355,1.1627906976744187,129,12,False
145,0.9472253154035428,51.6,0.355,1.2170542635658914,129,12,False
146,0.9478251550784406,51.6,0.355,1.2635658914728682,129,12,False
147,0.9480025222126536,51.6,0.355,1.1472868217054264,129,12,False
148,0.946144773366083,51.6,0.355,1.1472868217054264,129,12,False
149,0.9460613049545759,51.6,0.355,1.0465116279069768,129,12,False
150,0.9444822462104511,51.6,0.355,1.062015503875969,129,12,False
151,0.9474548847438138,51.6,0.355,1.054263565891473,129,12,False
152,0.9478504672017047,51.6,0.355,1.1705426356589148,129,12,False
153,0.9460158501601428,51.6,0.355,1.186046511627907,129,12,False
154,0.9471962845501427,51.6,0.355,1.1705426356589148,129,12,False
155,0.9462899841264905,51.6,0.355,1.1705426356589148,129,12,False
156,0.9469546006619557,51.6,0.355,1.193798449612403,129,12,False
157,0.9444348002442569,51.2,0.36,1.0234375,128,12,False
158,0.9426351026800748,51.2,0.36,1.0546875,128,12,False
159,0.9450270329041066,51.2,0.36,1.1328125,128,12,False
160,0.9432733976802566,50.800000000000004,0.365,0.9763779527559056,127,12,False
161,0.939033975802986,50.800000000000004,0.365,0.9763779527559056,127,12,False
162,0.9389268380596019,50.800000000000004,0.365,1.047244094488189,127,12,False
163,0.9403826449103274,50.800000000000004,0.365,0.952755905511811,127,12,False
164,0.937339317399509,50.800000000000004,0.365,0.8503937007874016,127,12,False
165,0.9393089916046782,50.800000000000004,0.365,0.8582677165354331,127,12,False
166,0.9313775179191026,50.800000000000004,0.365,0.8582677165354331,127,12,False
167,0.930875818138227,50.800000000000004,0.365,0.9212598425196851,127,12,False
168,0.9327967590527384,50.800000000000004,0.365,0.8740157480314961,127,12,False
169,0.9360678601185359,50.800000000000004,0.365,0.8976377952755905,127,12,False
170,0.9378464002026311,50.800000000000004,0.365,0.937007874015748,127,12,False
171,0.9396993757595223,50.800000000000004,0.365,0.9212598425196851,127,12,False
172,0.9363526150642584,50.800000000000004,0.365,0.984251968503937,127,12,False
173,0.9397619181585467,50.800000000000004,0.365,1.0551181102362204,127,12,False
174,0.9377015414876577,50.800000000000004,0.365,1.062992125984252,127,12,False
175,0.939917592823469,50.800000000000004,0.365,1.078740157480315,127,12,False
176,0.9379022061013025,50.800000000000004,0.365,1.094488188976378,127,12,False
177,0.9388453859969541,50.800000000000004,0.365,0.9763779527559056,127,12,False
178,0.933950471936727,50.800000000000004,0.365,1.0708661417322836,127,12,False
179,0.9373809396630578,50.800000000000004,0.365,1.062992125984252,127,12,False
180,0.9378744999503161,50.800000000000004,0.365,0.984251968503937,127,12,False
181,0.9411237609556634,50.800000000000004,0.365,1.047244094488189,127,12,False
182,0.9389788052521897,50.800000000000004,0.365,1.0708661417322836,127,12,False
183,0.9412449941581668,50.800000000000004,0.365,1.0,127,12,False
184,0.9390644681768964,50.800000000000004,0.365,0.9921259842519685,127,12,False
185,0.9368399293272868,50.800000000000004,0.365,1.0236220472440944,127,12,False
186,0.9361428395704241,50.800000000000004,0.365,1.047244094488189,127,12,False
187,0.9353232538553348,50.400000000000006,0.37,0.8412698412698413,126,12,False
188,0.932530018752082,50.400000000000006,0.37,0.8253968253968254,126,12,False
189,0.9390933680804802,50.400000000000006,0.37,0.873015873015873,126,12,False
190,0.9374020743197787,50.400000000000006,0.37,0.8412698412698413,126,12,False
191,0.932931077068156,50.400000000000006,0.37,0.8809523809523809,126,12,False
192,0.9277551567885676,50.400000000000006,0.37,0.8253968253968254,126,12,False
193,0.9334085146239913,50.400000000000006,0.37,0.8095238095238095,126,12,False
194,0.9336472224091614,50.400000000000006,0.37,0.873015873015873,126,12,False
195,0.9399366938256963,50.0,0.375,0.792,125,12,False
196,0.9424100372181569,50.0,0.375,0.808,125,12,False
197,0.9410462776631924,50.0,0.375,0.808,125,12,False
198,0.9404206374073312,50.0,0.375,0.856,125,12,False
199,0.9415324264998021,50.0,0.375,0.936,125,12,False
200,0.9415220192622836,50.0,0.375,0.912,125,12,False
0,0.7260161810746774,80.0,0.0,0.0,200,13,False
1,0.8146346341902726,80.0,0.0,0.46,200,13,False
2,0.8717807789462262,80.0,0.0,0.74,200,13,False
3,0.9129592269404376,80.0,0.0,1.02,200,13,False
4,0.9381516084781811,80.0,0.0,1.205,200,13,False
5,0.9511236748830398,80.0,0.0,1.44,200,13,False
6,0.9675366221128796,80.0,0.0,1.725,200,13,False
7,0.9793848157416596,80.0,0.0,1.99,200,13,False
8,0.9876453908366662,80.0,0.0,2.145,200,13,False
9,0.9871737428624294,80.0,0.0,2.395,200,13,False
10,0.9913400120266331,80.0,0.0,2.67,200,13,False
11,0.9894797917249271,80.0,0.0,2.855,200,13,False
12,0.9902715751897876,80.0,0.0,3.07,200,13,False
13,0.9906218055460811,80.0,0.0,3.24,200,13,False
14,0.991729274796588,80.0,0.0,3.385,200,13,False
15,0.9878362303042298,80.0,0.0,3.55,200,13,False
16,0.9914185532053467,76.80000000000001,0.04,3.2864583333333335,192,13,False
17,0.9905836951565412,76.4,0.045,3.418848167539267,191,13,False
18,0.9920052390317041,76.4,0.045,3.450261780104712,191,13,False
19,0.993750783208701,76.4,0.045,3.607329842931937,191,13,False
20,0.9911474703745164,75.2,0.06,3.5851063829787235,188,13,False
21,0.9922395585964953,75.2,0.06,3.7180851063829787,188,13,False
22,0.9923311254865818,74.0,0.075,3.6054054054054054,185,13,False
23,0.9905765767213117,73.60000000000001,0.08,3.657608695652174,184,13,False
24,0.9887092673083071,72.4,0.095,3.4861878453038675,181,13,False
25,0.9851862521450944,72.4,0.095,3.56353591160221,181,13,False
26,0.9880772694802338,71.2,0.11,3.449438202247191,178,13,False
27,0.9899884603414336,70.8,0.115,3.5028248587570623,177,13,False
28,0.9883189896279596,69.60000000000001,0.13,3.4367816091954024,174,13,False
29,0.9880056911638317,69.60000000000001,0.13,3.5057471264367814,174,13,False
30,0.9876880090269277,68.0,0.15,3.2529411764705882,170,13,False
31,0.986867075199801,68.0,0.15,3.1705882352941175,170,13,False
32,0.9811108612053412,66.8,0.165,3.029940119760479,167,13,False
33,0.9791989323066885,66.8,0.165,3.089820359281437,167,13,False
34,0.9848687196624912,66.4,0.17,3.1325301204819276,166,13,False
35,0.9841227315588046,66.4,0.17,3.1987951807228914,166,13,False
36,0.9893101060311221,65.60000000000001,0.18,3.0121951219512195,164,13,False
37,0.988593028272949,64.0,0.2,2.71875,160,13,False
38,0.9878625441320855,64.0,0.2,2.875,160,13,False
39,0.991352329735902,64.0,0.2,2.925,160,13,False
40,0.9903534003396461,63.2,0.21,2.9430379746835444,158,13,False
41,0.9875357823611054,62.400000000000006,0.22,2.7628205128205128,156,13,False
42,0.9913245816874316,61.2,0.235,2.5620915032679736,153,13,False
43,0.9894623688872677,60.400000000000006,0.245,2.437086092715232,151,13,False
44,0.9891043690258869,60.400000000000006,0.245,2.4635761589403975,151,13,False
45,0.9844633686963087,60.400000000000006,0.245,2.4900662251655628,151,13,False
46,0.9863887695515345,60.400000000000006,0.245,2.5231788079470197,151,13,False
47,0.9887456055045977,60.400000000000006,0.245,2.5298013245033113,151,13,False
48,0.9827063322957005,60.400000000000006,0.245,2.6026490066225167,151,13,False
49,0.9831395738845218,60.400000000000006,0.245,2.6357615894039736,151,13,False
50,0.9811105310379322,59.2,0.26,2.52027027027027,148,13,False
51,0.9845946211324454,58.400000000000006,0.27,2.493150684931507,146,13,False
52,0.9828835575432244,58.0,0.275,2.2551724137931033,145,13,False
53,0.9807600571215453,58.0,0.275,2.2896551724137932,145,13,False
54,0.9868337114252055,58.0,0.275,2.303448275862069,145,13,False
55,0.9855965119470499,58.0,0.275,2.406896551724138,145,13,False
56,0.9820188987647235,57.6,0.28,2.2569444444444446,144,13,False
57,0.9777857745410977,57.6,0.28,2.2430555555555554,144,13,False
58,0.9832720603220952,57.2,0.285,2.230769230769231,143,13,False
59,0.9807991581278264,57.2,0.285,2.3076923076923075,143,13,False
60,0.9846620756629197,57.2,0.285,2.3426573426573425,143,13,False
61,0.9796383118975461,57.2,0.285,2.3846153846153846,143,13,False
62,0.9854977980992847,57.2,0.285,2.4755244755244754,143,13,False
63,0.9875745598644359,57.2,0.285,2.4545454545454546,143,13,False
64,0.9869463624545305,57.2,0.285,2.4825174825174825,143,13,False
65,0.985651291781104,57.2,0.285,2.4895104895104896,143,13,False
66,0.983994255840731,56.800000000000004,0.29,2.464788732394366,142,13,False
67,0.9866745918425435,56.800000000000004,0.29,2.3943661971830985,142,13,False
68,0.9856974814488975,56.400000000000006,0.295,2.347517730496454,141,13,False
69,0.9789436898414728,55.6,0.305,2.3093525179856114,139,13,False
70,0.9824195125869001,55.6,0.305,2.2949640287769784,139,13,False
71,0.9792036874085295,55.6,0.305,2.446043165467626,139,13,False
72,0.9760651032037,55.2,0.31,2.36231884057971,138,13,False
73,0.9729879368067186,54.800000000000004,0.315,2.335766423357664,137,13,False
74,0.9763145541496969,54.800000000000004,0.315,2.394160583941606,137,13,False
75,0.9703230656279941,54.0,0.325,2.1777777777777776,135,13,False
76,0.9623344031264377,54.0,0.325,2.274074074074074,135,13,False
77,0.9540532639570147,54.0,0.325,2.214814814814815,135,13,False
78,0.9510873985844189,54.0,0.325,2.1481481481481484,135,13,False
79,0.9580076410503764,54.0,0.325,2.0,135,13,False
80,0.9695231726629591,53.6,0.33,1.9253731343283582,134,13,False
81,0.968502632624391,53.6,0.33,1.9776119402985075,134,13,False
82,0.968629848306283,53.6,0.33,2.0,134,13,False
83,0.970126642975213,53.6,0.33,1.9104477611940298,134,13,False
84,0.9753503033441301,53.6,0.33,1.9179104477611941,134,13,False
85,0.9707272964438348,53.6,0.33,2.029850746268657,134,13,False
86,0.9739294114338889,53.6,0.33,1.955223880597015,134,13,False
87,0.9770821307174582,53.6,0.33,1.9701492537313432,134,13,False
88,0.9728832048206583,53.2,0.335,1.849624060150376,133,13,False
89,0.9695736585399485,53.2,0.335,1.9022556390977443,133,13,False
90,0.9696259120331713,53.2,0.335,1.8796992481203008,133,13,False
91,0.9695749004733957,52.800000000000004,0.34,1.7727272727272727,132,13,False
92,0.9718992556028062,52.800000000000004,0.34,1.7727272727272727,132,13,False
93,0.973512045759295,52.800000000000004,0.34,1.8257575757575757,132,13,False
94,0.9717761400936986,52.800000000000004,0.34,1.9166666666666667,132,13,False
95,0.9711819405336244,52.800000000000004,0.34,1.9621212121212122,132,13,False
96,0.9750498959567667,52.800000000000004,0.34,1.9848484848484849,132,13,False
97,0.9761367122799378,52.800000000000004,0.34,1.9924242424242424,132,13,False
98,0.9740808709730279,52.800000000000004,0.34,1.9393939393939394,132,13,False
99,0.9829380506284678,52.800000000000004,0.34,1.9242424242424243,132,13,False
100,0.9762106615676982,52.400000000000006,0.345,1.9389312977099236,131,13,False
101,0.9813382210651933,52.400000000000006,0.345,1.9312977099236641,131,13,False
102,0.9818410698054911,52.400000000000006,0.345,1.9312977099236641,131,13,False
103,0.97912731853042,52.400000000000006,0.345,1.8778625954198473,131,13,False
104,0.9794787754735007,52.400000000000006,0.345,1.8549618320610688,131,13,False
105,0.9790398663926442,52.400000000000006,0.345,1.916030534351145,131,13,False
106,0.9784084922515955,51.6,0.355,1.813953488372093,129,13,False
107,0.9825452582359118,51.6,0.355,1.6356589147286822,129,13,False
108,0.9838983370314118,51.6,0.355,1.7054263565891472,129,13,False
109,0.9813948932220494,51.6,0.355,1.7596899224806202,129,13,False
110,0.9808673830774736,51.6,0.355,1.7674418604651163,129,13,False
111,0.984193423382712,51.6,0.355,1.682170542635659,129,13,False
112,0.9846502538605758,51.6,0.355,1.744186046511628,129,13,False
113,0.9773652367575766,51.6,0.355,1.7674418604651163,129,13,False
114,0.9720889772062844,51.6,0.355,1.6434108527131783,129,13,False
115,0.9606555999590418,51.6,0.355,1.697674418604651,129,13,False
116,0.9609455265077842,51.2,0.36,1.5625,128,13,False
117,0.9610503244455696,51.2,0.36,1.4921875,128,13,False
118,0.9707389449839797,51.2,0.36,1.515625,128,13,False
119,0.9786075599250615,51.2,0.36,1.515625,128,13,False
120,0.9767362847275365,51.2,0.36,1.453125,128,13,False
121,0.9694902999993401,51.2,0.36,1.4296875,128,13,False
122,0.9705629199959642,51.2,0.36,1.453125,128,13,False
123,0.9783504936637949,51.2,0.36,1.609375,128,13,False
124,0.9818863346401903,51.2,0.36,1.546875,128,13,False
125,0.981975319424117,51.2,0.36,1.5546875,128,13,False
126,0.9821474925140447,51.2,0.36,1.609375,128,13,False
127,0.975100728947528,50.800000000000004,0.365,1.4330708661417322,127,13,False
128,0.9743010565791307,50.800000000000004,0.365,1.3937007874015748,127,13,False
129,0.9787102053287853,50.800000000000004,0.365,1.4094488188976377,127,13,False
130,0.9717678988921253,50.800000000000004,0.365,1.4803149606299213,127,13,False
131,0.9730083338649814,50.800000000000004,0.365,1.4488188976377954,127,13,False
132,0.9726024912515269,50.800000000000004,0.365,1.4173228346456692,127,13,False
133,0.9729029416172748,50.800000000000004,0.365,1.3937007874015748,127,13,False
134,0.9749643964295489,50.800000000000004,0.365,1.4251968503937007,127,13,False
135,0.9675427380302195,50.400000000000006,0.37,1.3412698412698412,126,13,False
136,0.9683060105418128,50.400000000000006,0.37,1.4206349206349207,126,13,False
137,0.9719892148373456,50.400000000000006,0.37,1.380952380952381,126,13,False
138,0.9746240619815554,50.400000000000006,0.37,1.3650793650793651,126,13,False
139,0.9754576380872791,50.400000000000006,0.37,1.373015873015873,126,13,False
140,0.9632711470805538,50.400000000000006,0.37,1.3571428571428572,126,13,False
141,0.9657614366147129,50.0,0.375,1.304,125,13,False
142,0.9722084539117753,50.0,0.375,1.296,125,13,False
143,0.9681319011775337,50.0,0.375,1.296,125,13,False
144,0.9693898473721081,50.0,0.375,1.304,125,13,False
145,0.9731109322421296,50.0,0.375,1.384,125,13,False
146,0.9754055322150453,50.0,0.375,1.344,125,13,False
147,0.9699567485683409,49.6,0.38,1.282258064516129,124,13,False
148,0.971203634642234,49.6,0.38,1.2661290322580645,124,13,False
149,0.9696508502049287,49.6,0.38,1.2661290322580645,124,13,False
150,0.9692666332345347,49.2,0.385,1.2276422764227641,123,13,False
151,0.9698001790873482,49.2,0.385,1.2113821138211383,123,13,False
152,0.9672620023178835,49.2,0.385,1.2195121951219512,123,13,False
153,0.9686366552841464,49.2,0.385,1.2926829268292683,123,13,False
154,0.9690136366030903,49.2,0.385,1.2439024390243902,123,13,False
155,0.9686102005207675,49.2,0.385,1.2520325203252032,123,13,False
156,0.9640514554786134,48.800000000000004,0.39,1.180327868852459,122,13,False
157,0.9645833289505895,48.800000000000004,0.39,1.2459016393442623,122,13,False
158,0.9663254956705148,48.800000000000004,0.39,1.2377049180327868,122,13,False
159,0.9647924500686421,48.800000000000004,0.39,1.1639344262295082,122,13,False
160,0.968047739323283,48.400000000000006,0.395,0.9917355371900827,121,13,False
161,0.9681718981541669,48.400000000000006,0.395,1.0661157024793388,121,13,False
162,0.9651469610567129,48.400000000000006,0.395,1.0661157024793388,121,13,False
163,0.9669067766210524,48.400000000000006,0.395,1.140495867768595,121,13,False
164,0.9694222549985431,48.400000000000006,0.395,1.2066115702479339,121,13,False
165,0.9706713609383595,48.400000000000006,0.395,1.140495867768595,121,13,False
166,0.9663924791308318,48.400000000000006,0.395,1.1570247933884297,121,13,False
167,0.968834598938143,48.400000000000006,0.395,1.2396694214876034,121,13,False
168,0.9691622940275725,48.400000000000006,0.395,1.0991735537190082,121,13,False
169,0.9681995478408018,48.400000000000006,0.395,1.140495867768595,121,13,False
170,0.9690105594989176,48.400000000000006,0.395,1.0826446280991735,121,13,False
171,0.9734934786627468,48.400000000000006,0.395,1.0495867768595042,121,13,False
172,0.9657753473792025,48.400000000000006,0.395,0.9421487603305785,121,13,False
173,0.9622877717342456,48.400000000000006,0.395,0.9504132231404959,121,13,False
174,0.9679042669238819,48.400000000000006,0.395,0.9173553719008265,121,13,False
175,0.9680422984727763,48.0,0.4,0.85,120,13,False
176,0.9689864592189135,48.0,0.4,0.925,120,13,False
177,0.9734354098927445,48.0,0.4,0.9583333333333334,120,13,False
178,0.9702474882704586,48.0,0.4,0.9583333333333334,120,13,False
179,0.9689262872415697,48.0,0.4,1.0,120,13,False
180,0.9689852034394001,48.0,0.4,1.025,120,13,False
181,0.9675657231840591,48.0,0.4,0.9416666666666667,120,13,False
182,0.9701531462694822,48.0,0.4,1.15,120,13,False
183,0.9712722675727454,48.0,0.4,1.125,120,13,False
184,0.9697900109233304,48.0,0.4,1.0916666666666666,120,13,False
185,0.9712771096912112,48.0,0.4,1.0833333333333333,120,13,False
186,0.9696138317876466,47.6,0.405,0.9159663865546218,119,13,False
187,0.9655882185843809,47.6,0.405,0.9495798319327731,119,13,False
188,0.9660737992654986,47.6,0.405,0.9411764705882353,119,13,False
189,0.9666920176892412,47.6,0.405,0.9327731092436975,119,13,False
190,0.9644982484414696,47.6,0.405,0.957983193277311,119,13,False
191,0.9667926444349378,47.6,0.405,1.0084033613445378,119,13,False
192,0.9680196740224049,47.6,0.405,0.9243697478991597,119,13,False
193,0.9630259683652612,47.6,0.405,1.0168067226890756,119,13,False
194,0.9516567317110404,47.6,0.405,1.1008403361344539,119,13,False
195,0.9582497527019112,47.2,0.41,0.9322033898305084,118,13,False
196,0.9626172996160222,47.2,0.41,1.0338983050847457,118,13,False
197,0.9576789267078395,47.2,0.41,1.0084745762711864,118,13,False
198,0.9593812666412046,47.2,0.41,0.9745762711864406,118,13,False
199,0.9511994181655946,47.2,0.41,1.0254237288135593,118,13,False
200,0.9477398313430684,47.2,0.41,1.1016949152542372,118,13,False
0,0.7267905291497527,80.0,0.0,0.0,200,14,False
1,0.8202806927668469,80.0,0.0,0.48,200,14,False
2,0.8876818768653657,80.0,0.0,0.705,200,14,False
3,0.9160947631183495,80.0,0.0,0.865,200,14,False
4,0.942382770051568,80.0,0.0,0.97,200,14,False
5,0.950251134438311,80.0,0.0,1.13,200,14,False
6,0.9561024893620186,80.0,0.0,1.35,200,14,False
7,0.9632817962057586,80.0,0.0,1.54,200,14,False
8,0.9602414404926225,80.0,0.0,1.68,200,14,False
9,0.965265804863809,80.0,0.0,1.91,200,14,False
10,0.9741102704541978,80.0,0.0,2.14,200,14,False
11,0.9724033113698143,80.0,0.0,2.24,200,14,False
12,0.9784070183430583,80.0,0.0,2.415,200,14,False
13,0.9786626793544917,80.0,0.0,2.645,200,14,False
14,0.9836792128478076,80.0,0.0,2.805,200,14,False
15,0.9789926642319849,80.0,0.0,3.005,200,14,False
16,0.9776160611357729,78.0,0.025,2.835897435897436,195,14,False
17,0.9753219511978944,77.60000000000001,0.03,2.850515463917526,194,14,False
18,0.98368837690048,77.60000000000001,0.03,2.917525773195876,194,14,False
19,0.9811356893217625,77.60000000000001,0.03,3.051546391752577,194,14,False
20,0.9849000465435578,76.4,0.045,3.026178010471204,191,14,False
21,0.9788828150972635,76.0,0.05,3.0052631578947366,190,14,False
22,0.9800564242443944,75.60000000000001,0.055,3.0264550264550265,189,14,False
23,0.9828010747045713,75.2,0.06,3.0531914893617023,188,14,False
24,0.9798832266618025,74.8,0.065,3.0,187,14,False
25,0.9776713905293617,74.8,0.065,3.0962566844919786,187,14,False
26,0.9697557486751294,73.60000000000001,0.08,2.9619565217391304,184,14,False
27,0.9709693976527274,73.60000000000001,0.08,3.1032608695652173,184,14,False
28,0.9677281648396586,72.4,0.095,2.9889502762430937,181,14,False
29,0.969572263733516,72.0,0.1,2.9055555555555554,180,14,False
30,0.9747977566704291,71.60000000000001,0.105,2.9720670391061454,179,14,False
31,0.984837370913182,70.8,0.115,2.9096045197740112,177,14,False
32,0.9803932748000607,70.4,0.12,2.8125,176,14,False
33,0.9775338551711241,70.4,0.12,2.7954545454545454,176,14,False
34,0.9709688667167204,70.4,0.12,2.840909090909091,176,14,False
35,0.9759550219724715,69.60000000000001,0.13,2.8850574712643677,174,14,False
36,0.9792488256396926,69.2,0.135,2.8728323699421967,173,14,False
37,0.9832355785438105,68.8,0.14,2.8372093023255816,172,14,False
38,0.9860506636107573,68.0,0.15,2.7705882352941176,170,14,False
39,0.9783164912790244,66.4,0.17,2.5481927710843375,166,14,False
40,0.9799386302075195,66.4,0.17,2.5602409638554215,166,14,False
41,0.9843602794698524,66.4,0.17,2.5542168674698793,166,14,False
42,0.9715597543810353,65.2,0.185,2.263803680981595,163,14,False
43,0.9794509643011279,65.2,0.185,2.3496932515337425,163,14,False
44,0.9768769174906035,64.8,0.19,2.3641975308641974,162,14,False
45,0.9849780071153394,64.4,0.195,2.217391304347826,161,14,False
46,0.978561757175741,64.4,0.195,2.2111801242236027,161,14,False
47,0.9886355721694252,64.4,0.195,2.3167701863354035,161,14,False
48,0.9774411694443536,64.4,0.195,2.260869565217391,161,14,False
49,0.9855841117672511,64.0,0.2,2.19375,160,14,False
50,0.9891730221937681,64.0,0.2,2.31875,160,14,False
51,0.9873992234690935,64.0,0.2,2.30625,160,14,False
52,0.978357558058873,64.0,0.2,2.38125,160,14,False
53,0.9842853546997504,63.6,0.205,2.3333333333333335,159,14,False
54,0.9857195026100984,62.800000000000004,0.215,2.1974522292993632,157,14,False
55,0.9835224281037608,62.800000000000004,0.215,2.254777070063694,157,14,False
56,0.9809281673418061,62.800000000000004,0.215,2.2229299363057327,157,14,False
57,0.9622867585750126,62.800000000000004,0.215,2.2802547770700636,157,14,False
58,0.9662619117296154,62.0,0.225,2.1354838709677417,155,14,False
59,0.9673761697885329,61.6,0.23,2.0,154,14,False
60,0.9741832810534125,61.6,0.23,1.9610389610389611,154,14,False
61,0.9857829244656062,61.6,0.23,2.051948051948052,154,14,False
62,0.9888853099580583,61.2,0.235,1.9411764705882353,153,14,False
63,0.9862027474948388,60.800000000000004,0.24,1.7828947368421053,152,14,False
64,0.9890803022770585,60.800000000000004,0.24,1.7894736842105263,152,14,False
65,0.987887860877602,60.800000000000004,0.24,1.7763157894736843,152,14,False
66,0.9942339569022025,60.800000000000004,0.24,1.7894736842105263,152,14,False
67,0.9875502769089418,60.400000000000006,0.245,1.6688741721854305,151,14,False
68,0.9883501630508534,60.0,0.25,1.62,150,14,False
69,0.9883777480294369,59.6,0.255,1.6442953020134228,149,14,False
70,0.9865586290346542,59.6,0.255,1.563758389261745,149,14,False
